labels	salinity_surface_whole_yr_max	salinity_surface_whole_yr_mean	salinity_surface_whole_yr_min	salinity_water_column_whole_yr_max	salinity_water_column_whole_yr_mean	salinity_water_column_whole_yr_min	salinity_surface_repro_max	salinity_surface_repro_mean	salinity_surface_repro_min	salinity_water_column_repro_max	salinity_water_column_repro_mean	salinity_water_column_repro_min	sst_whole_yr_max	sst_whole_yr_mean	sst_whole_yr_min	sst_repro_max	sst_repro_mean	sst_repro_min	chlo_surface_max	chlo_surface_mean	chlo_surface_min	chlo_benthic_max	chlo_benthic_mean	chlo_benthic_min
Mul_MEDIT_054	mul	38.9705963134766	37.500992698231	36.8071784973145	39.1291961669922	37.643080001839	36.8056602478027	38.3192901611328	37.5602636666134	36.8301200866699	38.3192901611328	37.5617550817029	36.8301200866699	28.3329010009766	18.9660614523394	12.6491947174072	26.5379962921143	18.8951286447459	13.0508546829224	0.351624	0.095249	0.048074	0.418344	0.101062	0.038226
Mul_MEDIT_056	mul	38.9667739868164	37.5056393064302	36.7857894897461	39.1415786743164	37.6502714924429	36.7845306396484	38.3355407714844	37.5624886085247	36.8324928283691	38.3355407714844	37.5630443616845	36.8324928283691	28.3374977111816	18.9657191271069	12.6312122344971	26.5560626983643	18.9058824473414	13.0487098693848	0.353247	0.104642	0.052601	0.534492	0.384805	0.164069
Mul_MEDIT_059	mul	38.3558616638184	37.3994468930124	36.6257362365723	38.4821853637695	37.7530136385327	36.6239967346191	38.3558616638184	37.4674674987793	36.7022018432617	38.3634872436523	37.4655481798895	36.7020263671875	28.3209915161133	19.1099445491002	12.7913007736206	26.572380065918	18.9721060128048	13.2655601501465	0.348547	0.098888	0.049682	0.412699	0.273961	0.132355
Mul_MEDIT_061	mul	39.2187118530273	37.6188822340691	36.8681373596191	39.2187118530273	37.6431033067124	36.855052947998	38.3925094604492	37.666853069437	36.9704399108887	38.3925094604492	37.6632043246565	36.9704399108887	28.3158855438232	18.8893952698543	12.1698484420776	26.6567249298096	18.9381310627378	12.8346738815308	0.361508	0.126323	0.068748	0.536251	0.31997	0.080489
Mul_MEDIT_064	mul	39.1352043151855	37.5183901293524	36.7395057678223	39.1732521057129	37.6957365840436	36.7389335632324	38.4335441589355	37.5701700670966	36.7996673583984	38.4335441589355	37.5676365381	36.7996673583984	28.3250217437744	18.9866761887211	12.5887537002563	26.6750774383545	18.9173326623851	13.036693572998	0.360444	0.120876	0.064145	0.458498	0.322201	0.15062
Mul_MEDIT_069	mul	38.6115341186523	37.7201363464882	36.9617156982422	38.6115341186523	37.7332740254786	36.9501495361328	38.3717765808105	37.7543656184756	37.0318832397461	38.3717765808105	37.7457564167593	37.0316314697266	28.40185546875	18.8072206151896	11.7387313842773	26.6287288665771	18.8579329589318	12.4508838653564	0.333656	0.111422	0.058668	0.515686	0.183403	0.046922
Mul_MEDIT_072	mul	38.4552345275879	37.6149454774528	36.7865142822266	38.4696083068848	37.7483745696374	36.7708396911621	38.3961181640625	37.655990811052	36.8505363464355	38.3961181640625	37.65060736996	36.8502388000488	28.4929332733154	18.9745091624644	12.1805934906006	26.9347743988037	18.9021481875716	12.7754039764404	0.329778	0.106298	0.056158	0.466238	0.3255	0.142371
Mul_MEDIT_074	mul	38.6233444213867	37.5809367497762	36.7033996582031	38.6599197387695	37.7386952730627	36.7025566101074	38.4283905029297	37.6297685294316	36.7474365234375	38.4283905029297	37.6255442301432	36.7469024658203	28.5603733062744	19.0605699851595	12.3801050186157	27.0226287841797	18.9489535627694	12.9932670593262	0.312874	0.093932	0.047924	0.467125	0.326297	0.140471
Mul_MEDIT_075	mul	38.5869522094727	37.5630865535517	36.655330657959	38.7480659484863	37.6309652975236	36.5812835693359	38.3991470336914	37.6237323366362	36.7295455932617	38.3991470336914	37.6230014231013	36.7289237976074	28.675220489502	19.0833719927689	12.425087928772	27.0711555480957	18.9415168433354	13.0909128189087	0.289155	0.07986	0.038717	0.371102	0.238797	0.106909
Mul_MEDIT_076	mul	38.5869522094727	37.5630865535517	36.655330657959	38.7480659484863	37.6309652975236	36.5812835693359	38.3991470336914	37.6237323366362	36.7295455932617	38.3991470336914	37.6230014231013	36.7289237976074	28.675220489502	19.0833719927689	12.425087928772	27.0711555480957	18.9415168433354	13.0909128189087	0.289155	0.07986	0.038717	0.371102	0.238797	0.106909
Mul_MEDIT_077	mul	38.5869522094727	37.5630865535517	36.655330657959	38.7480659484863	37.6309652975236	36.5812835693359	38.3991470336914	37.6237323366362	36.7295455932617	38.3991470336914	37.6230014231013	36.7289237976074	28.675220489502	19.0833719927689	12.425087928772	27.0711555480957	18.9415168433354	13.0909128189087	0.289155	0.07986	0.038717	0.371102	0.238797	0.106909
Mul_MEDIT_079	mul	38.415958404541	37.7141764081758	36.6702919006348	38.495849609375	37.9138057977304	36.6695137023926	38.415958404541	37.7613075782513	36.9065361022949	38.415958404541	37.7583424009126	36.9062995910645	29.1882400512695	19.0256521647004	12.4833993911743	27.2975845336914	18.8542827803513	12.9728269577026	0.35457	0.090496	0.039885	0.309869	0.191923	0.084054
Mul_MEDIT_081	mul	38.4031524658203	37.6959133148193	37.094654083252	38.4031524658203	37.8147687064941	37.094654083252	38.1792831420898	37.6190557808712	37.1037483215332	38.1792831420898	37.6422807715405	37.1037483215332	28.759256362915	18.7448786812267	12.0980634689331	26.9967479705811	18.6139882383675	12.4953556060791	1.249571	0.443171	0.123043	0.57406	0.322072	0.110621
Mul_MEDIT_084	mul	38.3825073242188	37.9262901393847	37.1584815979004	38.4944534301758	38.033198047391	37.1584815979004	38.3403472900391	37.9213329972892	37.1584815979004	38.3428916931152	37.9370041244331	37.1584815979004	28.6083374023438	18.6773392688269	12.3680248260498	26.9793548583984	18.465574941964	12.786581993103	0.769288	0.310698	0.091971	0.036488	0.01992	0.014318
Mul_MEDIT_086	mul	38.381721496582	37.8870190368302	37.0830955505371	38.5224800109863	38.0482290592985	37.0830955505371	38.2990570068359	37.867878670528	37.0830955505371	38.323486328125	37.8868624807774	37.0830955505371	28.754373550415	18.7312496283959	12.4127817153931	27.1623973846436	18.5112807767145	12.8418235778809	0.893622	0.355319	0.095548	0.135501	0.067578	0.037978
Mul_MEDIT_089	mul	38.3880729675293	37.8872750709797	37.0220375061035	38.5438957214355	38.0681165666521	37.0180511474609	38.3166351318359	37.8819356984106	37.1011199951172	38.3246955871582	37.8911658626863	37.1011199951172	28.9153938293457	18.7773342954701	12.4499826431274	27.2467613220215	18.5455742605801	12.8893413543701	0.763689	0.299082	0.086099	0.007748	0.00729	0.006936
Mul_MEDIT_090	mul	38.3988838195801	38.0073135200588	37.236743927002	38.4565353393555	38.0790841158406	37.236743927002	38.3988838195801	37.9602401207233	37.236743927002	38.3988838195801	37.9623827090209	37.236743927002	26.223165512085	17.4571792284648	12.2113542556763	25.4653148651123	17.2375136539854	12.401047706604	0.416111	0.153934	0.048211	0.085769	0.037918	0.022752
Mul_MEDIT_091	mul	38.429012298584	38.0219599734778	37.2455902099609	38.429012298584	38.0402147148761	37.2455902099609	38.4143714904785	37.985560897301	37.2455902099609	38.4143714904785	37.9874089032754	37.2455902099609	26.5929565429688	17.6973892244799	12.1435861587524	25.7737407684326	17.5143811324547	12.4194679260254	0.423549	0.164452	0.055161	0.397718	0.237784	0.107725
Mul_MEDIT_095	mul	38.4486999511719	38.0389256093694	37.1760406494141	38.5127906799316	38.1202676330216	37.1760406494141	38.4486999511719	38.0451919292582	37.6507186889648	38.4486999511719	38.0397157427908	37.6261940002441	27.6630458831787	18.3251521834012	12.4983749389648	26.4086990356445	18.1030777832557	12.7683343887329	0.444993	0.178352	0.06438	0.016183	0.011598	0.009682
mul_spaAL_003	mul	38.1943626403809	37.1942013817272	36.4812774658203	38.2005844116211	37.1953329820743	36.4802131652832	38.1943626403809	37.318461740428	36.6552276611328	38.1943626403809	37.3198998812971	36.6457977294922	28.6579074859619	19.467663817022	12.8334980010986	27.4230194091797	19.5626875581412	13.4280214309692	0.445251	0.102106	0.044891	0.509021	0.254977	0.06123
mul_spaAL_004	mul	38.2415885925293	37.1645020452039	36.4394035339355	38.2426567077637	37.1657393197904	36.4382171630859	38.2415885925293	37.2766091708479	36.6003532409668	38.2421188354492	37.2778586727449	36.5926895141602	28.580982208252	19.5155334582274	13.0213260650635	27.4782485961914	19.5947432024726	13.6253414154053	0.543427	0.124026	0.04814	0.48661	0.125141	0.037827
mul_spaAL_007	mul	38.2415885925293	37.1645020452039	36.4394035339355	38.2426567077637	37.1657393197904	36.4382171630859	38.2415885925293	37.2766091708479	36.6003532409668	38.2421188354492	37.2778586727449	36.5926895141602	28.580982208252	19.5155334582274	13.0213260650635	27.4782485961914	19.5947432024726	13.6253414154053	0.543427	0.124026	0.04814	0.48661	0.125141	0.037827
mul_spaAL_011	mul	38.2415885925293	37.1645020452039	36.4394035339355	38.2426567077637	37.1657393197904	36.4382171630859	38.2415885925293	37.2766091708479	36.6003532409668	38.2421188354492	37.2778586727449	36.5926895141602	28.580982208252	19.5155334582274	13.0213260650635	27.4782485961914	19.5947432024726	13.6253414154053	0.543427	0.124026	0.04814	0.48661	0.125141	0.037827
mul_spaAL_019	mul	38.2443046569824	37.1693453624331	36.4416160583496	38.2453918457031	37.1713510080316	36.4400100708008	38.2443046569824	37.2826752761315	36.6129913330078	38.2443962097168	37.2841661650559	36.6031608581543	28.5571308135986	19.5117537153178	13.0139312744141	27.477746963501	19.5726730017826	13.5600385665894	0.543427	0.124026	0.04814	0.48661	0.125141	0.037827
mul_spaAL_022	mul	38.2443046569824	37.1693453624331	36.4416160583496	38.2453918457031	37.1713510080316	36.4400100708008	38.2443046569824	37.2826752761315	36.6129913330078	38.2443962097168	37.2841661650559	36.6031608581543	28.5571308135986	19.5117537153178	13.0139312744141	27.477746963501	19.5726730017826	13.5600385665894	0.543427	0.124026	0.04814	0.48661	0.125141	0.037827
mul_spaAL_025	mul	38.2443046569824	37.1693453624331	36.4416160583496	38.2453918457031	37.1713510080316	36.4400100708008	38.2443046569824	37.2826752761315	36.6129913330078	38.2443962097168	37.2841661650559	36.6031608581543	28.5571308135986	19.5117537153178	13.0139312744141	27.477746963501	19.5726730017826	13.5600385665894	0.543427	0.124026	0.04814	0.48661	0.125141	0.037827
mul_spaAL_030	mul	38.2314872741699	37.1470916791894	36.4206695556641	38.2815742492676	37.1858393930645	36.4163398742676	38.2314872741699	37.2544161566373	36.581111907959	38.2314872741699	37.2574415711151	36.5735015869141	28.3945827484131	19.4937007427216	13.1244497299194	27.3611583709717	19.5044450496805	13.5892810821533	0.575746	0.12494	0.047691	0.515326	0.107557	0.034976
mul_spaAL_033	mul	38.2314872741699	37.1470916791894	36.4206695556641	38.2815742492676	37.1858393930645	36.4163398742676	38.2314872741699	37.2544161566373	36.581111907959	38.2314872741699	37.2574415711151	36.5735015869141	28.3945827484131	19.4937007427216	13.1244497299194	27.3611583709717	19.5044450496805	13.5892810821533	0.575746	0.12494	0.047691	0.515326	0.107557	0.034976
mul_spaAL_034	mul	38.2314872741699	37.1470916791894	36.4206695556641	38.2815742492676	37.1858393930645	36.4163398742676	38.2314872741699	37.2544161566373	36.581111907959	38.2314872741699	37.2574415711151	36.5735015869141	28.3945827484131	19.4937007427216	13.1244497299194	27.3611583709717	19.5044450496805	13.5892810821533	0.575746	0.12494	0.047691	0.515326	0.107557	0.034976
mul_spaAL_039	mul	38.2080764770508	37.1141761472855	36.3902931213379	38.3727531433105	37.2099380651501	36.3864784240723	38.2080764770508	37.2132781982422	36.531436920166	38.2082977294922	37.217396729568	36.531436920166	28.2794589996338	19.4577526251475	13.2604169845581	27.2530689239502	19.406236898488	13.6208639144897	0.575746	0.12494	0.047691	0.515326	0.107557	0.034976
mul_spaAL_040	mul	38.2080764770508	37.1141761472855	36.3902931213379	38.3727531433105	37.2099380651501	36.3864784240723	38.2080764770508	37.2132781982422	36.531436920166	38.2082977294922	37.217396729568	36.531436920166	28.2794589996338	19.4577526251475	13.2604169845581	27.2530689239502	19.406236898488	13.6208639144897	0.575746	0.12494	0.047691	0.515326	0.107557	0.034976
mul_spaAL_041	mul	38.2080764770508	37.1141761472855	36.3902931213379	38.3727531433105	37.2099380651501	36.3864784240723	38.2080764770508	37.2132781982422	36.531436920166	38.2082977294922	37.217396729568	36.531436920166	28.2794589996338	19.4577526251475	13.2604169845581	27.2530689239502	19.406236898488	13.6208639144897	0.575746	0.12494	0.047691	0.515326	0.107557	0.034976
mul_spaAL_042	mul	38.2080764770508	37.1141761472855	36.3902931213379	38.3727531433105	37.2099380651501	36.3864784240723	38.2080764770508	37.2132781982422	36.531436920166	38.2082977294922	37.217396729568	36.531436920166	28.2794589996338	19.4577526251475	13.2604169845581	27.2530689239502	19.406236898488	13.6208639144897	0.575746	0.12494	0.047691	0.515326	0.107557	0.034976
mul_spaAL_043	mul	38.2080764770508	37.1141761472855	36.3902931213379	38.3727531433105	37.2099380651501	36.3864784240723	38.2080764770508	37.2132781982422	36.531436920166	38.2082977294922	37.217396729568	36.531436920166	28.2794589996338	19.4577526251475	13.2604169845581	27.2530689239502	19.406236898488	13.6208639144897	0.575746	0.12494	0.047691	0.515326	0.107557	0.034976
mul_spaAL_044	mul	38.2080764770508	37.1141761472855	36.3902931213379	38.3727531433105	37.2099380651501	36.3864784240723	38.2080764770508	37.2132781982422	36.531436920166	38.2082977294922	37.217396729568	36.531436920166	28.2794589996338	19.4577526251475	13.2604169845581	27.2530689239502	19.406236898488	13.6208639144897	0.575746	0.12494	0.047691	0.515326	0.107557	0.034976
mul_spaAL_045	mul	38.2080764770508	37.1141761472855	36.3902931213379	38.3727531433105	37.2099380651501	36.3864784240723	38.2080764770508	37.2132781982422	36.531436920166	38.2082977294922	37.217396729568	36.531436920166	28.2794589996338	19.4577526251475	13.2604169845581	27.2530689239502	19.406236898488	13.6208639144897	0.575746	0.12494	0.047691	0.515326	0.107557	0.034976
mul_spaAL_047	mul	38.2080764770508	37.1141761472855	36.3902931213379	38.3727531433105	37.2099380651501	36.3864784240723	38.2080764770508	37.2132781982422	36.531436920166	38.2082977294922	37.217396729568	36.531436920166	28.2794589996338	19.4577526251475	13.2604169845581	27.2530689239502	19.406236898488	13.6208639144897	0.575746	0.12494	0.047691	0.515326	0.107557	0.034976
mul_spaAL_048	mul	38.2080764770508	37.1141761472855	36.3902931213379	38.3727531433105	37.2099380651501	36.3864784240723	38.2080764770508	37.2132781982422	36.531436920166	38.2082977294922	37.217396729568	36.531436920166	28.2794589996338	19.4577526251475	13.2604169845581	27.2530689239502	19.406236898488	13.6208639144897	0.575746	0.12494	0.047691	0.515326	0.107557	0.034976
mul_spaAL_049	mul	38.2080764770508	37.1141761472855	36.3902931213379	38.3727531433105	37.2099380651501	36.3864784240723	38.2080764770508	37.2132781982422	36.531436920166	38.2082977294922	37.217396729568	36.531436920166	28.2794589996338	19.4577526251475	13.2604169845581	27.2530689239502	19.406236898488	13.6208639144897	0.575746	0.12494	0.047691	0.515326	0.107557	0.034976
mul_spaAL_050	mul	38.2080764770508	37.1141761472855	36.3902931213379	38.3727531433105	37.2099380651501	36.3864784240723	38.2080764770508	37.2132781982422	36.531436920166	38.2082977294922	37.217396729568	36.531436920166	28.2794589996338	19.4577526251475	13.2604169845581	27.2530689239502	19.406236898488	13.6208639144897	0.575746	0.12494	0.047691	0.515326	0.107557	0.034976
mul_spaAL_051	mul	38.2080764770508	37.1141761472855	36.3902931213379	38.3727531433105	37.2099380651501	36.3864784240723	38.2080764770508	37.2132781982422	36.531436920166	38.2082977294922	37.217396729568	36.531436920166	28.2794589996338	19.4577526251475	13.2604169845581	27.2530689239502	19.406236898488	13.6208639144897	0.575746	0.12494	0.047691	0.515326	0.107557	0.034976
mul_spaAL_055	mul	38.2080764770508	37.1141761472855	36.3902931213379	38.3727531433105	37.2099380651501	36.3864784240723	38.2080764770508	37.2132781982422	36.531436920166	38.2082977294922	37.217396729568	36.531436920166	28.2794589996338	19.4577526251475	13.2604169845581	27.2530689239502	19.406236898488	13.6208639144897	0.575746	0.12494	0.047691	0.515326	0.107557	0.034976
mul_spaAL_057	mul	38.2080764770508	37.1141761472855	36.3902931213379	38.3727531433105	37.2099380651501	36.3864784240723	38.2080764770508	37.2132781982422	36.531436920166	38.2082977294922	37.217396729568	36.531436920166	28.2794589996338	19.4577526251475	13.2604169845581	27.2530689239502	19.406236898488	13.6208639144897	0.575746	0.12494	0.047691	0.515326	0.107557	0.034976
mul_spaAL_060	mul	38.2169342041016	37.140487835325	36.4140853881836	38.2199211120605	37.143349381699	36.4125938415527	38.2169342041016	37.2454379114611	36.5629997253418	38.2185974121094	37.2485569131785	36.553955078125	28.3388996124268	19.4751428105365	13.1541242599487	27.367992401123	19.4908493436616	13.6372480392456	0.626784	0.134143	0.050103	0.538871	0.34096	0.112439
mul_spaAL_073	mul	38.1465034484863	37.1029820277773	36.3736114501953	38.1498641967773	37.1107167457712	36.3725357055664	38.1465034484863	37.2025825237406	36.4923133850098	38.1475410461426	37.2097774110991	36.4886512756348	28.3994159698486	19.420969149162	13.1464967727661	27.3749313354492	19.3696926445797	13.7573518753052	0.649856	0.131582	0.048619	0.533496	0.150255	0.038074
mul_spaAL_077	mul	38.1290817260742	37.0835126350666	36.3633155822754	38.1754150390625	37.1304862362215	36.3625411987305	38.1290817260742	37.1778855159365	36.4637985229492	38.1329002380371	37.1854381955903	36.4608612060547	28.3773460388184	19.4078558066796	13.1618976593018	27.3120288848877	19.3168118641294	13.7780237197876	0.653478	0.13061	0.047222	0.526294	0.179673	0.039938
mul_spaAL_080	mul	38.1290817260742	37.0835126350666	36.3633155822754	38.1754150390625	37.1304862362215	36.3625411987305	38.1290817260742	37.1778855159365	36.4637985229492	38.1329002380371	37.1854381955903	36.4608612060547	28.3773460388184	19.4078558066796	13.1618976593018	27.3120288848877	19.3168118641294	13.7780237197876	0.653478	0.13061	0.047222	0.526294	0.179673	0.039938
mul_spaAL_083	mul	38.1711387634277	37.1306484047024	36.4086990356445	38.1711387634277	37.135807714243	36.4071617126465	38.1711387634277	37.2341427507072	36.5424880981445	38.1711387634277	37.239378742788	36.5374984741211	28.382884979248	19.4479363512719	13.1740350723267	27.373514175415	19.438029223475	13.7044439315796	0.643662	0.136021	0.050571	0.531364	0.270558	0.059936
mul_spaAL_085	mul	38.1927490234375	37.1537235523092	36.4256553649902	38.1948585510254	37.1558500487229	36.4248008728027	38.1927490234375	37.263744249015	36.5832061767578	38.1941337585449	37.2662531710219	36.5779762268066	28.4146556854248	19.4865101589554	13.1074571609497	27.4732894897461	19.5437509865596	13.7266120910645	0.662648	0.14507	0.053426	0.57655	0.118834	0.03764
mul_spaAL_088	mul	38.1927490234375	37.1537235523092	36.4256553649902	38.1948585510254	37.1558500487229	36.4248008728027	38.1927490234375	37.263744249015	36.5832061767578	38.1941337585449	37.2662531710219	36.5779762268066	28.4146556854248	19.4865101589554	13.1074571609497	27.4732894897461	19.5437509865596	13.7266120910645	0.662648	0.14507	0.053426	0.57655	0.118834	0.03764
mul_spaAL_093	mul	38.1927490234375	37.1537235523092	36.4256553649902	38.1948585510254	37.1558500487229	36.4248008728027	38.1927490234375	37.263744249015	36.5832061767578	38.1941337585449	37.2662531710219	36.5779762268066	28.4146556854248	19.4865101589554	13.1074571609497	27.4732894897461	19.5437509865596	13.7266120910645	0.662648	0.14507	0.053426	0.57655	0.118834	0.03764
mul_spaN_002	mul	38.4511680603027	38.0336654926168	37.1152534484863	38.4589042663574	38.069454166678	37.115234375	38.4511680603027	38.0095959630506	37.388988494873	38.4511680603027	38.0096967587526	37.388988494873	26.8349018096924	17.8743571248548	12.4739437103271	25.9288311004639	17.6414945207793	12.7143592834473	0.419893	0.154149	0.05584	0.005552	0.005355	0.005146
mul_spaN_005	mul	38.3811302185059	37.9764498896982	37.0959968566895	38.385612487793	38.0077669986737	37.0959968566895	38.3811302185059	37.9087105586611	37.0959968566895	38.3822364807129	37.9107429767477	37.0959968566895	26.0876541137695	17.0873012378298	11.5335893630981	25.2752876281738	17.0163345008061	11.8463945388794	0.490266	0.161439	0.043025	0.57198	0.196707	0.042219
mul_spaN_008	mul	38.3751640319824	37.9841408455509	37.251522064209	38.4989051818848	38.0705587143066	37.251522064209	38.3751640319824	37.9201741974929	37.251522064209	38.376579284668	37.9217791590197	37.251522064209	26.1279354095459	17.2170471788823	12.0398149490356	25.2930927276611	17.0422051528404	12.1519660949707	0.469061	0.155694	0.041854	0.48238	0.284977	0.108558
mul_spaN_009	mul	38.3751640319824	37.9841408455509	37.251522064209	38.4989051818848	38.0705587143066	37.251522064209	38.3751640319824	37.9201741974929	37.251522064209	38.376579284668	37.9217791590197	37.251522064209	26.1279354095459	17.2170471788823	12.0398149490356	25.2930927276611	17.0422051528404	12.1519660949707	0.469061	0.155694	0.041854	0.48238	0.284977	0.108558
mul_spaN_010	mul	38.3751640319824	37.9841408455509	37.251522064209	38.4989051818848	38.0705587143066	37.251522064209	38.3751640319824	37.9201741974929	37.251522064209	38.376579284668	37.9217791590197	37.251522064209	26.1279354095459	17.2170471788823	12.0398149490356	25.2930927276611	17.0422051528404	12.1519660949707	0.469061	0.155694	0.041854	0.48238	0.284977	0.108558
mul_spaN_011	mul	38.3751640319824	37.9841408455509	37.251522064209	38.4989051818848	38.0705587143066	37.251522064209	38.3751640319824	37.9201741974929	37.251522064209	38.376579284668	37.9217791590197	37.251522064209	26.1279354095459	17.2170471788823	12.0398149490356	25.2930927276611	17.0422051528404	12.1519660949707	0.469061	0.155694	0.041854	0.48238	0.284977	0.108558
mul_spaN_012	mul	38.3751640319824	37.9841408455509	37.251522064209	38.4989051818848	38.0705587143066	37.251522064209	38.3751640319824	37.9201741974929	37.251522064209	38.376579284668	37.9217791590197	37.251522064209	26.1279354095459	17.2170471788823	12.0398149490356	25.2930927276611	17.0422051528404	12.1519660949707	0.469061	0.155694	0.041854	0.48238	0.284977	0.108558
mul_spaN_013	mul	38.3751640319824	37.9841408455509	37.251522064209	38.4989051818848	38.0705587143066	37.251522064209	38.3751640319824	37.9201741974929	37.251522064209	38.376579284668	37.9217791590197	37.251522064209	26.1279354095459	17.2170471788823	12.0398149490356	25.2930927276611	17.0422051528404	12.1519660949707	0.469061	0.155694	0.041854	0.48238	0.284977	0.108558
mul_spaN_014	mul	38.3751640319824	37.9841408455509	37.251522064209	38.4989051818848	38.0705587143066	37.251522064209	38.3751640319824	37.9201741974929	37.251522064209	38.376579284668	37.9217791590197	37.251522064209	26.1279354095459	17.2170471788823	12.0398149490356	25.2930927276611	17.0422051528404	12.1519660949707	0.469061	0.155694	0.041854	0.48238	0.284977	0.108558
mul_spaN_015	mul	38.3751640319824	37.9841408455509	37.251522064209	38.4989051818848	38.0705587143066	37.251522064209	38.3751640319824	37.9201741974929	37.251522064209	38.376579284668	37.9217791590197	37.251522064209	26.1279354095459	17.2170471788823	12.0398149490356	25.2930927276611	17.0422051528404	12.1519660949707	0.469061	0.155694	0.041854	0.48238	0.284977	0.108558
mul_spaN_016	mul	38.3751640319824	37.9841408455509	37.251522064209	38.4989051818848	38.0705587143066	37.251522064209	38.3751640319824	37.9201741974929	37.251522064209	38.376579284668	37.9217791590197	37.251522064209	26.1279354095459	17.2170471788823	12.0398149490356	25.2930927276611	17.0422051528404	12.1519660949707	0.469061	0.155694	0.041854	0.48238	0.284977	0.108558
mul_spaN_017	mul	38.3751640319824	37.9841408455509	37.251522064209	38.4989051818848	38.0705587143066	37.251522064209	38.3751640319824	37.9201741974929	37.251522064209	38.376579284668	37.9217791590197	37.251522064209	26.1279354095459	17.2170471788823	12.0398149490356	25.2930927276611	17.0422051528404	12.1519660949707	0.469061	0.155694	0.041854	0.48238	0.284977	0.108558
mul_spaN_018	mul	38.3751640319824	37.9841408455509	37.251522064209	38.4989051818848	38.0705587143066	37.251522064209	38.3751640319824	37.9201741974929	37.251522064209	38.376579284668	37.9217791590197	37.251522064209	26.1279354095459	17.2170471788823	12.0398149490356	25.2930927276611	17.0422051528404	12.1519660949707	0.469061	0.155694	0.041854	0.48238	0.284977	0.108558
mul_spaN_019	mul	38.3751640319824	37.9841408455509	37.251522064209	38.4989051818848	38.0705587143066	37.251522064209	38.3751640319824	37.9201741974929	37.251522064209	38.376579284668	37.9217791590197	37.251522064209	26.1279354095459	17.2170471788823	12.0398149490356	25.2930927276611	17.0422051528404	12.1519660949707	0.469061	0.155694	0.041854	0.48238	0.284977	0.108558
mul_spaN_020	mul	38.3751640319824	37.9841408455509	37.251522064209	38.4989051818848	38.0705587143066	37.251522064209	38.3751640319824	37.9201741974929	37.251522064209	38.376579284668	37.9217791590197	37.251522064209	26.1279354095459	17.2170471788823	12.0398149490356	25.2930927276611	17.0422051528404	12.1519660949707	0.469061	0.155694	0.041854	0.48238	0.284977	0.108558
mul_spaN_021	mul	38.3751640319824	37.9841408455509	37.251522064209	38.4989051818848	38.0705587143066	37.251522064209	38.3751640319824	37.9201741974929	37.251522064209	38.376579284668	37.9217791590197	37.251522064209	26.1279354095459	17.2170471788823	12.0398149490356	25.2930927276611	17.0422051528404	12.1519660949707	0.469061	0.155694	0.041854	0.48238	0.284977	0.108558
mul_spaN_022	mul	38.3751640319824	37.9841408455509	37.251522064209	38.4989051818848	38.0705587143066	37.251522064209	38.3751640319824	37.9201741974929	37.251522064209	38.376579284668	37.9217791590197	37.251522064209	26.1279354095459	17.2170471788823	12.0398149490356	25.2930927276611	17.0422051528404	12.1519660949707	0.469061	0.155694	0.041854	0.48238	0.284977	0.108558
mul_spaN_023	mul	38.3751640319824	37.9841408455509	37.251522064209	38.4989051818848	38.0705587143066	37.251522064209	38.3751640319824	37.9201741974929	37.251522064209	38.376579284668	37.9217791590197	37.251522064209	26.1279354095459	17.2170471788823	12.0398149490356	25.2930927276611	17.0422051528404	12.1519660949707	0.469061	0.155694	0.041854	0.48238	0.284977	0.108558
mul_spaN_024	mul	38.3751640319824	37.9841408455509	37.251522064209	38.4989051818848	38.0705587143066	37.251522064209	38.3751640319824	37.9201741974929	37.251522064209	38.376579284668	37.9217791590197	37.251522064209	26.1279354095459	17.2170471788823	12.0398149490356	25.2930927276611	17.0422051528404	12.1519660949707	0.469061	0.155694	0.041854	0.48238	0.284977	0.108558
mul_spaN_025	mul	38.3751640319824	37.9841408455509	37.251522064209	38.4989051818848	38.0705587143066	37.251522064209	38.3751640319824	37.9201741974929	37.251522064209	38.376579284668	37.9217791590197	37.251522064209	26.1279354095459	17.2170471788823	12.0398149490356	25.2930927276611	17.0422051528404	12.1519660949707	0.469061	0.155694	0.041854	0.48238	0.284977	0.108558
mul_spaN_026	mul	38.3751640319824	37.9841408455509	37.251522064209	38.4989051818848	38.0705587143066	37.251522064209	38.3751640319824	37.9201741974929	37.251522064209	38.376579284668	37.9217791590197	37.251522064209	26.1279354095459	17.2170471788823	12.0398149490356	25.2930927276611	17.0422051528404	12.1519660949707	0.469061	0.155694	0.041854	0.48238	0.284977	0.108558
mul_spaN_027	mul	38.3751640319824	37.9841408455509	37.251522064209	38.4989051818848	38.0705587143066	37.251522064209	38.3751640319824	37.9201741974929	37.251522064209	38.376579284668	37.9217791590197	37.251522064209	26.1279354095459	17.2170471788823	12.0398149490356	25.2930927276611	17.0422051528404	12.1519660949707	0.469061	0.155694	0.041854	0.48238	0.284977	0.108558
mul_spaN_028	mul	38.3751640319824	37.9841408455509	37.251522064209	38.4989051818848	38.0705587143066	37.251522064209	38.3751640319824	37.9201741974929	37.251522064209	38.376579284668	37.9217791590197	37.251522064209	26.1279354095459	17.2170471788823	12.0398149490356	25.2930927276611	17.0422051528404	12.1519660949707	0.469061	0.155694	0.041854	0.48238	0.284977	0.108558
